INFO 2012-01-18 22:58:31,446 Searching 23890 pages for events.
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 111194285579744
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 115367481825707
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 191057874237655
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 150323858318407
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 115887735100263
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 114010338669163
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 10389972516
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 199372160083765
INFO 2012-01-18 23:07:46,442 Importing events for Facebook page 121088954620545
INFO 2012-01-18 23:07:47,101 Importing events for Facebook page 113225758706929
INFO 2012-01-18 23:07:47,102 147057922070971: Imported successfully as Lab-Day Chicago 2012
INFO 2012-01-18 23:07:47,102 Importing events for Facebook page 153451254668890
INFO 2012-01-18 23:07:47,102 Importing events for Facebook page 141960002567515
INFO 2012-01-18 23:07:47,103 Importing events for Facebook page 77039012609
INFO 2012-01-18 23:07:47,103 Importing events for Facebook page 186184188103060
INFO 2012-01-18 23:07:47,103 Importing events for Facebook page 113816205305331
INFO 2012-01-18 23:07:47,103 Importing events for Facebook page 286993171320240
INFO 2012-01-18 23:07:47,104 Importing events for Facebook page 182329571832693
INFO 2012-01-18 23:07:47,104 Importing events for Facebook page 208223135860817
INFO 2012-01-18 23:07:47,104 Importing events for Facebook page 112742965496817
INFO 2012-01-18 23:07:47,105 Importing events for Facebook page 121425334538145
INFO 2012-01-18 23:07:47,105 Importing events for Facebook page 154187907926904
INFO 2012-01-18 23:07:47,105 Importing events for Facebook page 144602942238130
INFO 2012-01-18 23:07:47,105 Importing events for Facebook page 155322201147806
INFO 2012-01-18 23:07:47,106 Importing events for Facebook page 132651606804427
INFO 2012-01-18 23:07:47,106 Importing events for Facebook page 133175738387
INFO 2012-01-18 23:07:47,106 Importing events for Facebook page 116067808414807
INFO 2012-01-18 23:07:47,106 Importing events for Facebook page 123193527729123
INFO 2012-01-18 23:07:47,107 Importing events for Facebook page 111623465541731
INFO 2012-01-18 23:07:47,107 Importing events for Facebook page 139955529404810
INFO 2012-01-18 23:07:47,107 Importing events for Facebook page 138689006142934
INFO 2012-01-18 23:07:47,107 Importing events for Facebook page 144987358866301
INFO 2012-01-18 23:07:47,108 Importing events for Facebook page 111446355562186
INFO 2012-01-18 23:07:47,108 Importing events for Facebook page 113779911985971
INFO 2012-01-18 23:07:47,108 Importing events for Facebook page 117367998283201
INFO 2012-01-18 23:07:47,108 Importing events for Facebook page 116181298402901
INFO 2012-01-18 23:07:47,109 Importing events for Facebook page 186249568076349
INFO 2012-01-18 23:07:47,109 Importing events for Facebook page 185908034794938
INFO 2012-01-18 23:07:47,109 Importing events for Facebook page 132500106800954
INFO 2012-01-18 23:07:47,109 Importing events for Facebook page 113150788699150
INFO 2012-01-18 23:07:47,110 Importing events for Facebook page 134786796545
INFO 2012-01-18 23:07:47,110 Importing events for Facebook page 147014105326449
INFO 2012-01-18 23:07:47,110 Importing events for Facebook page 185459601534973
INFO 2012-01-18 23:07:47,110 Importing events for Facebook page 107933005958228
INFO 2012-01-18 23:07:47,111 Importing events for Facebook page 160419593987888
INFO 2012-01-18 23:07:47,111 Importing events for Facebook page 131627590268982
INFO 2012-01-18 23:07:47,111 Importing events for Facebook page 119202238104010
INFO 2012-01-18 23:07:47,112 Importing events for Facebook page 329004931678
INFO 2012-01-18 23:07:47,112 Importing events for Facebook page 134496336615316
INFO 2012-01-18 23:07:47,112 Importing events for Facebook page 113780475323254
INFO 2012-01-18 23:07:47,113 Importing events for Facebook page 117313945013899
INFO 2012-01-18 23:07:47,113 Importing events for Facebook page 109109149128345
INFO 2012-01-18 23:07:47,113 Importing events for Facebook page 108129869264742
INFO 2012-01-18 23:07:47,113 Importing events for Facebook page 170371756337354
INFO 2012-01-18 23:07:47,114 Importing events for Facebook page 204909522891123
INFO 2012-01-18 23:07:47,114 Importing events for Facebook page 125873294140209
INFO 2012-01-18 23:07:47,114 Importing events for Facebook page 163047523730281
INFO 2012-01-18 23:07:47,114 Importing events for Facebook page 108169615892087
INFO 2012-01-18 23:07:47,115 Importing events for Facebook page 124136844318049
INFO 2012-01-18 23:07:47,115 Importing events for Facebook page 121348117879456
INFO 2012-01-18 23:07:47,115 Importing events for Facebook page 360790340613494
INFO 2012-01-18 23:07:47,115 Importing events for Facebook page 136234616418185
INFO 2012-01-18 23:07:47,116 Importing events for Facebook page 101526748421
INFO 2012-01-18 23:07:47,116 Importing events for Facebook page 134276319963291
INFO 2012-01-18 23:07:47,116 Importing events for Facebook page 140108432696786
INFO 2012-01-18 23:07:47,116 Importing events for Facebook page 112599332120246
INFO 2012-01-18 23:07:47,117 Importing events for Facebook page 118363728244301
INFO 2012-01-18 23:07:47,117 Importing events for Facebook page 160311784025288
INFO 2012-01-18 23:07:47,117 Importing events for Facebook page 157866190936450
INFO 2012-01-18 23:07:47,118 Importing events for Facebook page 201292939931268
INFO 2012-01-18 23:07:47,118 Importing events for Facebook page 115835075112464
INFO 2012-01-18 23:07:47,565 Importing events for Facebook page 359196270991
INFO 2012-01-18 23:07:47,565 330110003682398: Imported successfully as Dance Night with Nick Fiasco
INFO 2012-01-18 23:07:47,565 Importing events for Facebook page 158344330863574
INFO 2012-01-18 23:07:47,565 Importing events for Facebook page 153671691336456
INFO 2012-01-18 23:07:47,565 Importing events for Facebook page 223360178872
INFO 2012-01-18 23:07:47,565 Importing events for Facebook page 189473144412327
INFO 2012-01-18 23:07:47,565 Importing events for Facebook page 143613289010570
INFO 2012-01-18 23:07:47,565 Importing events for Facebook page 121736684589463
INFO 2012-01-18 23:07:47,566 Importing events for Facebook page 137875326254948
INFO 2012-01-18 23:07:47,566 Importing events for Facebook page 134220936621104
INFO 2012-01-18 23:07:47,566 Importing events for Facebook page 143163732406234
INFO 2012-01-18 23:07:47,566 Importing events for Facebook page 120112844744208
INFO 2012-01-18 23:07:47,566 Importing events for Facebook page 212381028795498
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 116730318345132
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 176895852321044
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 150300631650468
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 115460931808977
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 163083220417757
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 185018104888170
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 153267371403865
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 150042335025026
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 159048327498498
INFO 2012-01-18 23:07:47,567 Importing events for Facebook page 190144417685276
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 215136282908
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 147735431920654
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 234069770892
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 14682325343
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 195094010527479
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 153784944693899
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 123684151017542
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 144291315594072
INFO 2012-01-18 23:07:47,568 Importing events for Facebook page 147790655277428
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 164425140255144
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 120139057997064
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 34928094907
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 250047121692816
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 118152004919836
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 166114826782059
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 100507873343388
INFO 2012-01-18 23:07:47,569 Importing events for Facebook page 224802420880297
INFO 2012-01-18 23:07:47,570 Importing events for Facebook page 194339723912319
INFO 2012-01-18 23:07:47,570 Importing events for Facebook page 151767981502472
INFO 2012-01-18 23:07:47,570 Importing events for Facebook page 161489787238774
INFO 2012-01-18 23:07:47,570 Importing events for Facebook page 121662601181958
INFO 2012-01-18 23:07:47,911 Importing events for Facebook page 111425152262958
INFO 2012-01-18 23:07:47,914 295719793803710: Imported successfully as OLSH vs Serra Catholic
INFO 2012-01-18 23:07:47,914 Importing events for Facebook page 120752214607302
INFO 2012-01-18 23:07:47,914 Importing events for Facebook page 121996507898831
INFO 2012-01-18 23:07:47,914 Importing events for Facebook page 219974541364821
INFO 2012-01-18 23:07:47,914 Importing events for Facebook page 134290063300135
INFO 2012-01-18 23:07:47,914 Importing events for Facebook page 111492138888849
INFO 2012-01-18 23:07:47,914 Importing events for Facebook page 153203731360651
INFO 2012-01-18 23:07:47,914 Importing events for Facebook page 111614067397
INFO 2012-01-18 23:07:47,915 Importing events for Facebook page 157761760940517
INFO 2012-01-18 23:07:47,915 Importing events for Facebook page 172425366149328
INFO 2012-01-18 23:07:47,915 Importing events for Facebook page 121280477957195
INFO 2012-01-18 23:07:47,915 Importing events for Facebook page 115105898533743
INFO 2012-01-18 23:07:47,915 Importing events for Facebook page 179271448751907
INFO 2012-01-18 23:07:47,915 Importing events for Facebook page 168248866560147
INFO 2012-01-18 23:07:50,113 Importing events for Facebook page 118273391521460
INFO 2012-01-18 23:07:50,113 279231572114036: Imported successfully as Laurelville Summer Camp
INFO 2012-01-18 23:07:50,114 285080424841907: Imported successfully as Music & Worship Leaders Retreat
INFO 2012-01-18 23:07:50,114 Importing events for Facebook page 106770269359137
INFO 2012-01-18 23:07:50,114 Importing events for Facebook page 140372875998879
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 248403269787
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 208638265831208
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 193453357362343
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 122232397851335
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 162971950412902
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 111505852221114
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 161070917290113
INFO 2012-01-18 23:07:50,115 Importing events for Facebook page 200912626648041
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 60115872937
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 125260070862499
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 273928932635570
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 196054157079803
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 115218238503702
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 109477305756310
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 168996246505469
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 187734041270671
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 180591998633431
INFO 2012-01-18 23:07:50,116 Importing events for Facebook page 104977769545210
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 146387165386041
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 101240956585361
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 148365745195672
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 153546004707739
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 164184716932156
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 173970059302782
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 111736958419
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 201506003199035
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 114853685241893
INFO 2012-01-18 23:07:50,117 Importing events for Facebook page 169766606404193
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 167290336663071
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 142566389108918
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 154690141261308
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 199020306782573
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 115869945100020
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 138654986211172
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 166604323383643
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 115484625141758
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 180368155312015
INFO 2012-01-18 23:07:50,118 Importing events for Facebook page 182729525137659
INFO 2012-01-18 23:07:50,119 Importing events for Facebook page 123767071015278
INFO 2012-01-18 23:07:50,119 Importing events for Facebook page 139012666136593
INFO 2012-01-18 23:07:50,119 Importing events for Facebook page 152025834852474
INFO 2012-01-18 23:07:50,119 Importing events for Facebook page 156175067729116
INFO 2012-01-18 23:07:50,119 Importing events for Facebook page 146763478686706
INFO 2012-01-18 23:07:50,119 Importing events for Facebook page 118142281562380
